71266,PENDING,NOT_LOCKED,1144,1618994224646,2021,4,21,8
71266,INVALID,UNKNOWN_LOCK_CODE,1144,1618994189666,2021,4,21,8
71266,CHECKING,UNKNOWN_LOCK_CODE,1144,1618994172611,2021,4,21,8
71266,PENDING,NOT_LOCKED,1144,1618994167638,2021,4,21,8
72023,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451119943,2021,4,26,15
72023,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451119362,2021,4,26,15
72023,VERIFIED,SECURITY_QUESTION,1144,1619048336126,2021,4,21,23
72023,CHECKING,UNKNOWN_LOCK_CODE,1144,1619048306113,2021,4,21,23
72023,PENDING,NOT_LOCKED,1144,1619048305555,2021,4,21,23
73009,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451226599,2021,4,26,15
73009,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451225647,2021,4,26,15
73009,VERIFIED,SECURITY_QUESTION,1144,1618942637050,2021,4,20,18
73009,CHECKING,UNKNOWN_LOCK_CODE,1144,1618942591561,2021,4,20,18
73009,PENDING,NOT_LOCKED,1144,1618942591180,2021,4,20,18
73009,INVALID,UNKNOWN_LOCK_CODE,1144,1618942562337,2021,4,20,18
73009,CHECKING,UNKNOWN_LOCK_CODE,1144,1618942526043,2021,4,20,18
73009,PENDING,NOT_LOCKED,1144,1618942521792,2021,4,20,18
75892,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451183277,2021,4,26,15
75892,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451182999,2021,4,26,15
75892,VERIFIED,SECURITY_QUESTION,1144,1618440539158,2021,4,14,22
75892,CHECKING,UNKNOWN_LOCK_CODE,1144,1618440506590,2021,4,14,22
75892,PENDING,NOT_LOCKED,1144,1618440504269,2021,4,14,22
78952,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451019079,2021,4,26,15
78952,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451018655,2021,4,26,15
78952,VERIFIED,SECURITY_QUESTION,1144,1618957691286,2021,4,20,22
78952,CHECKING,UNKNOWN_LOCK_CODE,1144,1618957660716,2021,4,20,22
78952,PENDING,NOT_LOCKED,1144,1618957659879,2021,4,20,22
82822,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619450669828,2021,4,26,15
82822,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619450668744,2021,4,26,15
82822,VERIFIED,SECURITY_QUESTION,1144,1618437145824,2021,4,14,21
82822,CHECKING,UNKNOWN_LOCK_CODE,1144,1618437109012,2021,4,14,21
82822,PENDING,NOT_LOCKED,1144,1618437108593,2021,4,14,21
84734,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451432920,2021,4,26,15
84734,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451431193,2021,4,26,15
84734,INVALID,UNKNOWN_LOCK_CODE,1144,1618961686417,2021,4,20,23
84734,CHECKING,UNKNOWN_LOCK_CODE,1144,1618961643333,2021,4,20,23
84734,PENDING,NOT_LOCKED,1144,1618961640690,2021,4,20,23
88215,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451447882,2021,4,26,15
88215,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451447355,2021,4,26,15
88215,INVALID,UNKNOWN_LOCK_CODE,1144,1618435590212,2021,4,14,21
88215,CHECKING,UNKNOWN_LOCK_CODE,1144,1618435542052,2021,4,14,21
88215,PENDING,NOT_LOCKED,1144,1618435541660,2021,4,14,21
95436,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619450651519,2021,4,26,15
95436,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619450649616,2021,4,26,15
95436,VERIFIED,SECURITY_QUESTION,1144,1618435908567,2021,4,14,21
95436,CHECKING,UNKNOWN_LOCK_CODE,1144,1618435881443,2021,4,14,21
95436,PENDING,NOT_LOCKED,1144,1618435879714,2021,4,14,21
96995,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451436822,2021,4,26,15
96995,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451435719,2021,4,26,15
96995,INVALID,UNKNOWN_LOCK_CODE,1144,1618969469057,2021,4,21,1
96995,CHECKING,UNKNOWN_LOCK_CODE,1144,1618969421274,2021,4,21,1
96995,PENDING,NOT_LOCKED,1144,1618969419078,2021,4,21,1
100261,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451387535,2021,4,26,15
100261,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451386436,2021,4,26,15
100261,VERIFIED,SECURITY_QUESTION,1144,1619033154427,2021,4,21,19
100261,CHECKING,UNKNOWN_LOCK_CODE,1144,1619033127831,2021,4,21,19
100261,PENDING,NOT_LOCKED,1144,1619033125019,2021,4,21,19
104020,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451101551,2021,4,26,15
104020,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451101395,2021,4,26,15
104020,VERIFIED,SECURITY_QUESTION,1144,1618986432038,2021,4,21,6
104020,CHECKING,UNKNOWN_LOCK_CODE,1144,1618986397526,2021,4,21,6
104020,PENDING,NOT_LOCKED,1144,1618986395637,2021,4,21,6
106307,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451171093,2021,4,26,15
106307,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451170756,2021,4,26,15
106307,VERIFIED,SECURITY_QUESTION,1144,1618438517697,2021,4,14,22
106307,CHECKING,UNKNOWN_LOCK_CODE,1144,1618438469556,2021,4,14,22
106307,PENDING,NOT_LOCKED,1144,1618438468368,2021,4,14,22
106996,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451121640,2021,4,26,15
106996,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451121002,2021,4,26,15
106996,VERIFIED,UNKNOWN_LOCK_CODE,1144,1619097845813,2021,4,22,13
106996,CHECKING,UNKNOWN_LOCK_CODE,1144,1619097827333,2021,4,22,13
106996,PENDING,NOT_LOCKED,1144,1619097826347,2021,4,22,13
107702,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619450687134,2021,4,26,15
107702,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619450686036,2021,4,26,15
107702,VERIFIED,SECURITY_QUESTION,1144,1618438715299,2021,4,14,22
107702,CHECKING,UNKNOWN_LOCK_CODE,1144,1618438638167,2021,4,14,22
107702,PENDING,NOT_LOCKED,1144,1618438637451,2021,4,14,22
109546,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451204838,2021,4,26,15
109546,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451203576,2021,4,26,15
109546,VERIFIED,SECURITY_QUESTION,1144,1618444737797,2021,4,14,23
109546,CHECKING,UNKNOWN_LOCK_CODE,1144,1618444689697,2021,4,14,23
109546,PENDING,NOT_LOCKED,1144,1618444688417,2021,4,14,23
110212,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619450952804,2021,4,26,15
110212,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619450952263,2021,4,26,15
110212,VERIFIED,SECURITY_QUESTION,1144,1618949739860,2021,4,20,20
110212,CHECKING,UNKNOWN_LOCK_CODE,1144,1618949709873,2021,4,20,20
110212,PENDING,NOT_LOCKED,1144,1618949709280,2021,4,20,20
111775,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451180731,2021,4,26,15
111775,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451180047,2021,4,26,15
111775,VERIFIED,SECURITY_QUESTION,1144,1618440144584,2021,4,14,22
111775,CHECKING,UNKNOWN_LOCK_CODE,1144,1618440088392,2021,4,14,22
111775,PENDING,NOT_LOCKED,1144,1618440087723,2021,4,14,22
112061,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451244443,2021,4,26,15
112061,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451243994,2021,4,26,15
112061,VERIFIED,SECURITY_QUESTION,1144,1618946222750,2021,4,20,19
112061,CHECKING,UNKNOWN_LOCK_CODE,1144,1618946136600,2021,4,20,19
112061,PENDING,NOT_LOCKED,1144,1618946134504,2021,4,20,19
112413,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451012282,2021,4,26,15
112413,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451010813,2021,4,26,15
112413,VERIFIED,SECURITY_QUESTION,1144,1618956441779,2021,4,20,22
112413,CHECKING,UNKNOWN_LOCK_CODE,1144,1618956411764,2021,4,20,22
112413,PENDING,NOT_LOCKED,1144,1618956410199,2021,4,20,22
114194,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451210194,2021,4,26,15
114194,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451210093,2021,4,26,15
114194,VERIFIED,SECURITY_QUESTION,1144,1618454113059,2021,4,15,2
114194,CHECKING,UNKNOWN_LOCK_CODE,1144,1618454077485,2021,4,15,2
114194,PENDING,NOT_LOCKED,1144,1618454076573,2021,4,15,2
115561,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451003331,2021,4,26,15
115561,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451002973,2021,4,26,15
115561,VERIFIED,SECURITY_QUESTION,1144,1618956161825,2021,4,20,21
115561,VERIFIED,UNKNOWN_LOCK_CODE,1144,1618955792177,2021,4,20,21
115561,CHECKING,UNKNOWN_LOCK_CODE,1144,1618955768134,2021,4,20,21
115561,PENDING,NOT_LOCKED,1144,1618955767655,2021,4,20,21
116021,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451327730,2021,4,26,15
116021,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451327151,2021,4,26,15
116021,VERIFIED,SECURITY_QUESTION,1144,1618959833074,2021,4,20,22
116021,CHECKING,UNKNOWN_LOCK_CODE,1144,1618959804445,2021,4,20,22
116021,PENDING,NOT_LOCKED,1144,1618959803425,2021,4,20,22
116304,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619450646830,2021,4,26,15
116304,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619450645782,2021,4,26,15
116304,VERIFIED,SECURITY_QUESTION,1144,1618435707220,2021,4,14,21
116304,CHECKING,UNKNOWN_LOCK_CODE,1144,1618435674218,2021,4,14,21
116304,PENDING,NOT_LOCKED,1144,1618435673656,2021,4,14,21
119240,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619450685590,2021,4,26,15
119240,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619450684258,2021,4,26,15
119240,VERIFIED,SECURITY_QUESTION,1144,1618438513397,2021,4,14,22
119240,CHECKING,UNKNOWN_LOCK_CODE,1144,1618438470723,2021,4,14,22
119240,PENDING,NOT_LOCKED,1144,1618438468773,2021,4,14,22
119424,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451462956,2021,4,26,15
119424,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451462522,2021,4,26,15
119424,INVALID,UNKNOWN_LOCK_CODE,1144,1618948851664,2021,4,20,19
119424,CHECKING,UNKNOWN_LOCK_CODE,1144,1618948803013,2021,4,20,19
119424,PENDING,NOT_LOCKED,1144,1618948799081,2021,4,20,19
121783,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619450645371,2021,4,26,15
121783,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619450645033,2021,4,26,15
121783,VERIFIED,SECURITY_QUESTION,1144,1618435670701,2021,4,14,21
121783,CHECKING,UNKNOWN_LOCK_CODE,1144,1618435630648,2021,4,14,21
121783,PENDING,NOT_LOCKED,1144,1618435630272,2021,4,14,21
122035,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451136739,2021,4,26,15
122035,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451136413,2021,4,26,15
122035,VERIFIED,SECURITY_QUESTION,1144,1618433997483,2021,4,14,20
122035,CHECKING,UNKNOWN_LOCK_CODE,1144,1618433940688,2021,4,14,20
122035,PENDING,NOT_LOCKED,1144,1618433940139,2021,4,14,20
125554,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451389410,2021,4,26,15
125554,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451388439,2021,4,26,15
125554,VERIFIED,SECURITY_QUESTION,1144,1619107034922,2021,4,22,15
125554,CHECKING,UNKNOWN_LOCK_CODE,1144,1619107008655,2021,4,22,15
125554,PENDING,NOT_LOCKED,1144,1619107006553,2021,4,22,15
126262,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619450967083,2021,4,26,15
126262,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619450965927,2021,4,26,15
126262,VERIFIED,SECURITY_QUESTION,1144,1618951061089,2021,4,20,20
126262,CHECKING,UNKNOWN_LOCK_CODE,1144,1618951013930,2021,4,20,20
126262,PENDING,NOT_LOCKED,1144,1618951012807,2021,4,20,20
127399,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451117357,2021,4,26,15
127399,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451116514,2021,4,26,15
127399,VERIFIED,SECURITY_QUESTION,1144,1619021537628,2021,4,21,16
127399,CHECKING,UNKNOWN_LOCK_CODE,1144,1619021508916,2021,4,21,16
127399,PENDING,NOT_LOCKED,1144,1619021505714,2021,4,21,16
129042,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451012337,2021,4,26,15
129042,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451012161,2021,4,26,15
129042,VERIFIED,SECURITY_QUESTION,1144,1618956555062,2021,4,20,22
129042,CHECKING,UNKNOWN_LOCK_CODE,1144,1618956526677,2021,4,20,22
129042,PENDING,NOT_LOCKED,1144,1618956524459,2021,4,20,22
129220,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619450667248,2021,4,26,15
129220,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619450665967,2021,4,26,15
